PortfolioID,target_return,volatility,sharpe,Ticker,Weight,Ticker_key
35,0.3968544018212432,0.3516222135546206,1.0148801414271569,BTC-USD,0.2090554130377478,BTC-USD
36,0.4060050189469226,0.3631476194895567,1.0078684240347833,BTC-USD,0.1970728378666534,BTC-USD
37,0.4151556358778606,0.3748554345695774,1.000800845554308,BTC-USD,0.1852208781766961,BTC-USD
38,0.4243062529879772,0.3867289098875484,0.9937355164363698,BTC-USD,0.1731899492017698,BTC-USD
39,0.4334568700746335,0.3987533167157268,0.986717485675814,BTC-USD,0.1611684737580981,BTC-USD
40,0.4426074870022467,0.4109154088820069,0.9797819169099452,BTC-USD,0.1491529146737065,BTC-USD
41,0.451758104001215,0.4231800925078103,0.9730091544739088,BTC-USD,0.1158462691678342,BTC-USD
42,0.4609087210127492,0.4355756016050662,0.9663275891985904,BTC-USD,0.100406079276477,BTC-USD
43,0.4700593380350333,0.4480752137173419,0.9597927420871052,BTC-USD,0.0807056949280357,BTC-USD
44,0.4792099550477967,0.4606715685561692,0.9534123332689334,BTC-USD,0.0645993882257273,BTC-USD
45,0.488360572060606,0.4733564791020619,0.9471943278586316,BTC-USD,0.0484932003334585,BTC-USD
46,0.4975111890932196,0.486123013105149,0.9411428316689452,BTC-USD,0.0323870362345937,BTC-USD
47,0.5066618060863177,0.4989649052617643,0.9352597771209984,BTC-USD,0.0162806629514543,BTC-USD
48,0.5158124230991504,0.5118764839547424,0.929545384509634,BTC-USD,0.0001744770966534,BTC-USD
49,0.5249630403002272,0.5248608276064881,0.9239840635693732,BTC-USD,1.7034984534092246e-15,BTC-USD
50,0.5341136570109982,0.5379210398021608,0.9185616855453838,BTC-USD,8.673617379884035e-16,BTC-USD
51,0.5432642741155921,0.5510517283460877,0.9132795493194013,BTC-USD,0.0,BTC-USD
52,0.5524148911516171,0.5642479724462212,0.9081377624275924,BTC-USD,0.0,BTC-USD
1,0.0948840404973348,0.1436639777814716,0.3820306338783087,ETH-USD,0.4618709494696025,ETH-USD
2,0.1040346575309804,0.1439543295669668,0.4448262009458479,ETH-USD,0.4532517782579445,ETH-USD
3,0.0857334226609605,0.1446052005829654,0.3162640242300384,ETH-USD,0.0638495242241323,ETH-USD
4,0.1131852745537752,0.1450792142276581,0.5044504475943259,ETH-USD,0.4438211839438408,ETH-USD
5,0.1223358915558633,0.1469959197608286,0.5601236530226748,ETH-USD,0.4288060975846391,ETH-USD
6,0.1314865082920929,0.14953950920541,0.6117882075326697,ETH-USD,0.4058028985017664,ETH-USD
7,0.1406371254106325,0.1525166449019375,0.6598435565858297,ETH-USD,0.3787437246087723,ETH-USD
8,0.1497877425899038,0.1558657781454828,0.7043736213053101,ETH-USD,0.3532706227697545,ETH-USD
9,0.158938359606175,0.1595639626919378,0.7453961257894013,ETH-USD,0.3278692547905827,ETH-USD
10,0.1680889766083367,0.1635876800723205,0.7829989186943038,ETH-USD,0.3025286639637238,ETH-USD
11,0.1772395936199666,0.1679105085273374,0.8173377284342075,ETH-USD,0.2769645894561772,ETH-USD
12,0.1863902106317621,0.1724578072700806,0.8488465262839919,ETH-USD,0.2370565291721989,ETH-USD
13,0.1955408276448309,0.177295158899381,0.8772987858800126,ETH-USD,0.2042516464189766,ETH-USD
14,0.2046914446684751,0.1820052766696597,0.9048718129606248,ETH-USD,0.0,ETH-USD
15,0.2138420616741083,0.1872940140138224,0.9281773504052224,ETH-USD,0.0,ETH-USD
16,0.2229926786751608,0.1928045097398392,0.949109950395258,ETH-USD,2.4041411194826905e-17,ETH-USD
17,0.2321432956814078,0.1985512209528735,0.967726588430364,ETH-USD,2.342248720684257e-17,ETH-USD
18,0.2412939127370602,0.2044313977049636,0.9846526267338273,ETH-USD,0.0,ETH-USD
19,0.2504445297990878,0.2104905829396107,0.9997812104471386,ETH-USD,1.2931980507183082e-16,ETH-USD
20,0.25959514673508,0.2167134176068436,1.0132974190525863,ETH-USD,0.0,ETH-USD
21,0.2687457637549064,0.2230932126885462,1.0253371718405953,ETH-USD,0.0,ETH-USD
22,0.2778963807762094,0.2295872058171969,1.036191803151385,ETH-USD,0.0,ETH-USD
23,0.2870469977937364,0.2363792516676521,1.0451297905836634,ETH-USD,1.0135882937628629e-17,ETH-USD
24,0.2961976148082156,0.2437274060148944,1.051164573558704,ETH-USD,0.0,ETH-USD
25,0.305348231813515,0.2515586699236075,1.054816484337809,ETH-USD,5.959854652509283e-17,ETH-USD
26,0.314498848818251,0.2598936140626895,1.0561969743205717,ETH-USD,0.0,ETH-USD
27,0.3236494658156983,0.2686624789391497,1.0557836990700256,ETH-USD,5.2067819154802266e-17,ETH-USD
28,0.3328000828517719,0.2778635678861019,1.0537548519919406,ETH-USD,0.0,ETH-USD
29,0.3419506998635155,0.2874673661424976,1.0503825318169804,ETH-USD,3.303799459593342e-17,ETH-USD
30,0.3511013168899335,0.297459810710973,1.0458599975114462,ETH-USD,6.98189028685864e-18,ETH-USD
31,0.3602519337857518,0.3077484044007464,1.0406290632419444,ETH-USD,0.0,ETH-USD
32,0.3694025508162727,0.3183362622461753,1.0347628903223711,ETH-USD,6.503851224206127e-18,ETH-USD
33,0.3785531680224659,0.3291946214578194,1.0284286132112448,ETH-USD,0.0,ETH-USD
34,0.3877037849283204,0.3402976486883621,1.0217637008909828,ETH-USD,0.0,ETH-USD
35,0.3968544018212432,0.3516222135546206,1.0148801414271569,ETH-USD,0.0,ETH-USD
36,0.4060050189469226,0.3631476194895567,1.0078684240347833,ETH-USD,2.072205953917477e-18,ETH-USD
37,0.4151556358778606,0.3748554345695774,1.000800845554308,ETH-USD,0.0,ETH-USD
38,0.4243062529879772,0.3867289098875484,0.9937355164363698,ETH-USD,0.0,ETH-USD
39,0.4334568700746335,0.3987533167157268,0.986717485675814,ETH-USD,5.563402489167179e-18,ETH-USD
40,0.4426074870022467,0.4109154088820069,0.9797819169099452,ETH-USD,0.0,ETH-USD
41,0.451758104001215,0.4231800925078103,0.9730091544739088,ETH-USD,0.0,ETH-USD
42,0.4609087210127492,0.4355756016050662,0.9663275891985904,ETH-USD,2.3142790305327145e-17,ETH-USD
43,0.4700593380350333,0.4480752137173419,0.9597927420871052,ETH-USD,0.0,ETH-USD
44,0.4792099550477967,0.4606715685561692,0.9534123332689334,ETH-USD,3.108471119345469e-17,ETH-USD
45,0.488360572060606,0.4733564791020619,0.9471943278586316,ETH-USD,0.0,ETH-USD
46,0.4975111890932196,0.486123013105149,0.9411428316689452,ETH-USD,7.207240493772571e-18,ETH-USD
47,0.5066618060863177,0.4989649052617643,0.9352597771209984,ETH-USD,0.0,ETH-USD
48,0.5158124230991504,0.5118764839547424,0.929545384509634,ETH-USD,2.1516889841753882e-17,ETH-USD
49,0.5249630403002272,0.5248608276064881,0.9239840635693732,ETH-USD,3.87832557800742e-17,ETH-USD
50,0.5341136570109982,0.5379210398021608,0.9185616855453838,ETH-USD,0.0,ETH-USD
51,0.5432642741155921,0.5510517283460877,0.9132795493194013,ETH-USD,6.069996013407676e-17,ETH-USD
52,0.5524148911516171,0.5642479724462212,0.9081377624275924,ETH-USD,1.0429236372347192e-17,ETH-USD
